xp_per_min,tower_damage,stuns,lh30,lh20,lh10,last_hits,kills,hero_healing,hero_damage,gold_per_min,denies,deaths,dmg_received,dmg_dealt,buybacks,assists,level,duration,match_id,start_time,win,hero_id,account_id,leaguename
725,4416,1.43298,271,210,89,323,6,0,19868,588,2,6,32535,20727,1,3,23,2022,5321332787,1585483952,false,61,122528220,YouTube SIVVIT - Big Russian Show
724,4033,0,219,147,82,320,6,0,19571,495,18,8,24507,19571,1,7,25,3041,3459564471,1506103730,false,61,70388657,ESL One Hamburg 2017
722,3653,0,308,216,95,379,4,0,14862,580,6,4,26556,14862,1,7,24,2238,5049326220,1569926417,false,61,119939006,Asian DOTA2 Gold Occupation Invitational Competition S3
722,3427,0,200,138,74,325,11,1449,27592,553,15,10,38480,27592,2,11,25,2722,4889923220,1562511387,false,61,141633986,E-SPORT LEAGUE-DICKYGAMING
720,13054,43.5818,332,206,99,682,6,0,23509,724,5,6,48887,23509,1,3,25,3364,5036652108,1569223963,false,61,880960473,KUBO.BetDOTA2DreamLeague-Season2
717,2655,0,188,135,56,203,18,0,17827,664,5,4,14129,18337,1,2,21,1950,2158967235,1455729089,true,61,27178898,ProDotA Cup by Azubu.tv
716,10794,0,335,223,89,593,13,0,37417,733,9,5,54418,37417,1,13,25,3852,4866018987,1561552761,true,61,139822354,EPICENTER Major 2019
716,2910,0.26749,251,190,93,491,6,0,17473,531,13,5,31072,17473,1,5,25,3481,3455815192,1505936977,false,61,70388657,PGL DOTA2 OPEN
716,1355,0,275,189,81,323,8,0,20621,538,11,6,28297,20621,1,2,25,2446,4162220840,1539187541,false,61,241519559,joinDOTA League #14
715,7434,0,217,156,69,301,10,0,34545,471,6,9,58294,34545,1,23,25,3655,3445718059,1505492027,false,61,237238721,SL i-League Invitational Season 3
714,2813,41.822,281,167,67,511,8,0,17933,579,6,4,25001,17933,3,6,25,4079,4142196057,1538169639,false,61,172424257,ESL One Hamburg 2018 powered by Intel
713,4333,0,301,209,89,378,13,0,34842,551,2,6,53798,34842,1,16,26,2880,5861880151,1614580125,false,61,292829433,"Moon Studio Asia "
713,3074,0,241,156,71,354,4,0,18650,596,3,9,37470,18650,1,9,25,2519,5098446282,1572814292,false,61,89580819,Dotabuff Reach - Pinnacle Division
712,6232,0.40125,257,154,68,526,19,0,50004,545,7,8,44579,50004,1,16,25,4115,3459563471,1506103693,false,61,94338967,ESL One Hamburg 2017
711,9433,0,366,238,99,604,7,0,21339,804,5,1,16156,21339,1,5,25,2886,4907579408,1563305041,true,61,120613892,joinDOTA League #16
709,7500,0,290,221,89,483,14,0,31561,642,2,10,63448,31561,2,10,25,3569,4845444887,1560755297,false,61,181288255,ZBT INVITATIONAL
709,2692,0,290,180,88,428,16,0,31015,592,6,3,48893,31015,1,3,26,2896,5265604699,1582895055,false,61,230328929,EGB.com Arena of Blood
709,1901,0,363,233,118,517,5,0,23959,511,1,6,35106,23959,1,10,28,3424,5210494907,1579944902,false,61,86738694,DreamLeague Season 13
708,12671,0,282,189,73,399,8,0,25337,658,7,4,34791,25337,1,12,25,2981,4984544598,1566653302,true,61,354153267,QCF.kz
708,9551,26.3567,256,167,70,778,5,0,28478,678,7,6,44645,28478,2,9,29,4055,5384977647,1588104123,false,61,86811043,Dota 2 BEAT Invitational Season 9 - Charity Edition
708,1473,0,216,131,60,364,6,0,22292,574,2,4,36183,22292,1,14,25,2926,4147841011,1538448779,false,61,194673410,World Electronic Sports Games 2018-2019
708,1102,0,292,221,112,295,8,0,13012,531,6,6,19971,14686,1,6,22,1922,5236854421,1581370073,false,61,136146286,DPC 2019/2020 Qualifier #3
707,1615,23.7138,328,262,121,446,11,0,32363,598,14,6,35574,32363,1,6,25,2521,5313282733,1585144300,false,61,285327298,Maxline League Season 2
706,5257,0,285,176,86,463,12,0,29234,578,8,6,39285,29234,1,8,27,3185,5652542235,1602417830,false,61,841433282,YouTube SIVVIT - Big Russian Show
706,2389,0,304,187,85,362,8,0,24493,578,2,3,10643,24493,1,5,25,2291,3304113120,1499648827,false,61,94338967,The Final Match 2017
705,7318,0,262,213,87,471,11,0,35967,562,5,8,86041,35967,1,10,28,3545,5750300597,1608466257,true,61,908366937,YouTube SIVVIT - Big Russian Show
703,6527,11.2048,351,205,99,545,2,0,18195,656,4,5,35411,18195,1,12,26,2763,5488060237,1593206229,true,61,86811043,BTS Dota 2 Online
703,3453,0,274,197,90,311,3,0,21802,583,13,7,28959,21802,1,11,23,2139,4936555257,1564509850,false,61,237238721,Loot.bet/dota Season 1
702,12181,37.0288,247,157,80,562,17,0,39731,677,12,5,41958,39731,2,17,25,3817,4969187966,1565918294,false,61,171981096,The International 2019
702,10403,0,322,249,132,493,9,0,25803,635,1,8,49951,25803,1,16,27,3139,5472581443,1592241617,false,61,86738694,Beyond Epic League
702,2700,0,271,202,92,374,9,0,22181,639,6,7,27498,22181,1,6,25,2535,4126121066,1537359905,false,61,94281932,The Kuala Lumpur Major
697,15690,33.7939,267,174,68,661,6,0,23506,716,9,13,42291,23506,1,3,29,3592,5222672937,1580629425,true,61,900469216,"Thailand Celestial Cup "
696,4511,0,306,219,90,334,7,0,18654,504,1,6,20609,18654,1,2,23,2087,5212357183,1580047395,false,61,272092268,Dotabuff Reach - Pinnacle Division
695,4308,0,347,230,128,438,8,0,23343,615,0,5,22506,23343,1,8,25,2553,5075815448,1571474324,false,61,86738694,Corsair DreamLeague Season 12
694,5170,0,254,162,65,350,10,0,30169,567,14,6,31789,30169,1,11,25,2477,5470764072,1592146202,false,61,101446572,Vulkan Fight Series
693,7033,0,347,245,125,437,9,0,20826,606,5,5,30985,20826,1,6,24,2279,5183994936,1578189270,false,61,136146286,Dotabuff Reach - Pinnacle Division
692,4735,0,210,148,46,327,9,0,19012,575,2,10,23935,19012,1,3,25,2634,4206719448,1541512890,false,61,164503561,ACER PREDATOR LEAGUE 2019 | INDIA QUALIFIERS
692,1311,0,292,173,59,373,11,0,13351,596,7,4,15656,13351,1,3,25,2543,3831145338,1523642958,false,61,154715080,StarLadder ImbaTV Invitational Season 5
691,6957,0,281,169,91,290,5,0,16123,678,2,4,15393,16123,1,7,22,1857,4924718110,1564059644,true,61,373520478,中国DOTA2发展联赛
690,9870,0,259,159,75,285,8,0,17532,669,5,3,23391,17532,1,7,23,2022,4728744177,1557224234,true,61,922333254,redrain cup
689,7427,5.2791,244,148,70,575,5,0,30943,631,4,9,53283,30943,2,9,29,4190,5312186322,1585087419,true,61,125845797,Movistar Liga Pro Gaming Season 3
689,7241,0,257,160,74,348,17,0,23266,696,10,2,21513,23266,1,10,25,2398,4125908537,1537350264,true,61,94281932,The Kuala Lumpur Major
688,1464,0,240,153,51,362,5,0,13825,603,11,4,20541,13825,1,4,25,2574,4063378608,1534449383,false,61,84772440,The International 2018
688,1195,0,261,208,77,344,3,0,14769,454,7,6,32777,14769,1,7,25,2612,5600742353,1599302083,false,61,172424257,OMEGA League
688,1012,0,334,257,127,454,7,0,16530,515,2,5,43882,16530,1,4,26,2891,5404629446,1588975612,false,61,216243471,ESL One Birmingham 2020 Online powered by Intel
683,6105,0,260,181,82,388,10,0,21937,561,9,3,26020,21937,1,6,25,3129,3606899396,1512787972,true,61,89972122,World Eletronic Sports Games
683,1137,0,293,182,73,386,6,0,23858,569,5,7,35271,23858,1,4,25,2518,4061858332,1534361512,false,61,134276083,The International 2018
682,4019,0,196,143,74,409,11,0,23867,529,6,7,33252,23867,2,5,25,3423,3454930296,1505904789,false,61,177416702,ESL One Hamburg 2017
681,2902,0,176,127,59,334,5,0,24393,427,5,9,32452,24393,1,10,25,3364,3404080222,1503752385,false,61,86874930,ProDotA Cup by Azubu
681,2194,0,293,201,71,408,7,0,19069,603,9,3,30103,19069,2,11,25,2752,4193342804,1540824309,false,61,172424257,DreamLeague Season 10
681,1112,0,304,168,72,388,1,0,8602,559,3,6,30280,8602,1,2,24,2291,5746769626,1608279185,false,61,878785681,MESA Pro Series #1
679,20233,45.9897,314,192,79,814,11,0,42613,812,8,4,56140,42613,1,16,29,3800,5486534812,1593111703,true,61,84429681,BTS Dota 2 Online
